"aka","year","site","ld","fl","hdCt","source","demo","Ax","Ly","nn1","nn2","nn3","nn4","nn5","nn6","nn7","unit"
"dd07",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"dd10",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"dd79",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"dd86",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"de27",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"df11",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"df89",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"dg14",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"dg28",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"dh20",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"dh28",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"dh79",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"dj61",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"dj68",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"dj99",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"dk32",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"dn58",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"dq02",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"dr52",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ds35",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"dt51",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"dt53",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"du03",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"du53",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"dy21",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"dz30",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"dz37",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"dz85",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ea13",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"eb34",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ec68",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ef16",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ef38",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ef68",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ef87",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"eh20",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"eh38",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"eh98",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ej07",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ej69",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ek63",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"em02",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ep72",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ep82",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"eq03",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"es96",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"es98",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"et77",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"eu50",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ex18",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ey03",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ey51",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ey77",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"fa77",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"fb98",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"fc00",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"fc94",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"fd21",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"fe57",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ff15",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ff21",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"fg30",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"fh45",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"fi42",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"fi84",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"fj38",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"fj49",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"fj97",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"fk72",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"fm51",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"fm61",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"fn14",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"fq19",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"fs53",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"fs88",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ft88",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"fx19",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"fx81",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"fy31",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"fy83",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"fz12",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"fz21",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"fz85",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ga10",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ga19",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ga39",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"gb21",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ge57",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"gf15",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"gi62",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"gj46",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"gk87",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"gm97",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"gn07",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"gr36",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"gs72",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"gw25",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"gx84",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"gy90",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ha12",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"hd79",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"hf34",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"hg10",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"hj26",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"hj45",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"hs60",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"hs70",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"hw97",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"hx59",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"hx92",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"hz67",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ia21",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ib48",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"id73",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ie09",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ie17",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ig56",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ih72",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ii16",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ii80",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ij92",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"im71",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ip71",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"is63",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"it36",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"it66",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"iu12",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"iz31",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"jf27",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ji12",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"jq90",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"jr19",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"jt55",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"jw82",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"jx00",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"jx75",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"km27",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"km30",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"kw51",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"kz96",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"mc08",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"mc71",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"mg87",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"mn50",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"mp13",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"mp40",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"mr36",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"mu65",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"nd18",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ne98",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ng26",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ni10",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"nk05",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"nk15",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"nn39",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"nr50",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ns61",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"nw25",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"pk14",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"pm33",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"qb39",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"qd24",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"qm23",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"qs57",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"qt26",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"qy07",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"rb90",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"rc68",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"rd46",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"rf74",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"rn90",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"sc53",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"sf22",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"sf67",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"sh38",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"sj05",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"sn16",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"sn26",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"sp99",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"sq52",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"sq81",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"sy17",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"sz13",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"tf61",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"tf71",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"tf79",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ti40",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"tk32",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"tx26",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"uj24",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ux15",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"wm16",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"xi10",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"xs33",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"xs90",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"xt91",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"xu38",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"yq57",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"za43",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"za44",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"za47",2004,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"aa28",2005,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"aa29",2005,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ac73",2005,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ad46",2005,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ad86",2005,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"af60",2005,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"af77",2005,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ag92",2005,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ah01",2005,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ah29",2005,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ah33",2005,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ah75",2005,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ah83",2005,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"aj11",2005,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"aj92",2005,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ak73",2005,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"am37",2005,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ap41",2005,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"aq56",2005,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"aq85",2005,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"as03",2005,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"as89",2005,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"at41",2005,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"aw42",2005,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ay15",2005,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ay48",2005,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ba54",2005,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"be02",2005,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"bf13",2005,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"bg74",2005,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"bq64",2005,"spp",1,0,NA,"inferStatus","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
