row,pos,cg_pla_id,exp_nm,site_of_origin_pedigree,measure_yr,measure_dt,pla_status_desc,basal_rosette_ct,flowering_rosette_ct,basal_lf_ct,longest_basal_lf,longest_cauline_lf,hdct,min_hd_height,max_hd_height,wrinkled_lvs_pres,insects,ant1,ant2to10,ant_gt10,aphid1,aphid2to10,aphid11to80,aphid_gt80,lf_miner,lf_rolled,ant_nest,lf_hopper,pupa,egg_sac,beetle,grasshopper,spittle,wht_fuzzy,wht_scary,other_note,insects_note,yr_planted,ld,fl,hd_ct,ach_ct
24,957,51,1996,SPP,2011,2011-07-22,flowering,1,4,5,25,23,3,26,56,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,3,374
24,956,52,1996,Unknown,2011,2011-07-22,flowering,3,5,10,23,23,5,44,50,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,5,548
24,953,55,1996,Eriley,2011,2011-07-22,flowering,0,4,0,0,24,4,40,51,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,4,481
24,952,56,1996,Eriley,2011,2011-07-22,flowering,1,1,9,27,24,1,56,56,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,81
24,950,58,1996,Eriley,2011,2011-07-22,flowering,5,1,15,32,24,1,48,48,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,0,0
24,949,59,1996,SPP,2011,2011-07-22,flowering,6,1,27,33,25,1,47,47,0,2-10 aphids,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,81
24,947,61,1996,Eriley,2011,2011-07-22,flowering,2,1,7,24,21,1,52,52,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,113
24,946,62,1996,Eriley,2011,2011-07-22,flowering,13,2,80,22,17,0,6,9,0,11-80 aphids;2-10 ants,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,0,0
24,945,63,1996,Lf,2011,2011-07-22,flowering,1,3,2,15,24,3,50,52,0,2-10 aphids;1 ant,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,3,282
24,935,75,1996,Eriley,2011,2011-07-22,flowering,0,3,0,0,24,4,35,62,0,2-10 aphids;1 ant,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,4,443
28,958,77,1996,Eriley,2011,2011-07-25,flowering,4,2,15,33,32,2,54,61,0,2-10 ants,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,220
28,957,78,1996,Eriley,2011,2011-07-25,flowering,0,2,0,0,23,2,40,43,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,220
28,956,79,1996,SPP,2011,2011-07-25,flowering,5,2,24,30,30,2,68,70,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,248
28,954,81,1996,AA,2011,2011-07-25,flowering,0,2,0,0,22,2,50,55,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,291
28,952,83,1996,Lf,2011,2011-07-25,flowering,1,1,4,24,20,1,40,40,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,79
28,951,84,1996,Eriley,2011,2011-07-25,flowering,3,1,14,28,21,1,62,62,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,87
28,947,88,1996,Eriley,2011,2011-07-25,flowering,0,3,0,0,19,3,47,54,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,3,269
28,946,89,1996,Nessman,2011,2011-07-25,flowering,3,1,16,24,20,1,44,44,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,153
28,943,92,1996,Lf,2011,2011-07-25,flowering,0,1,0,0,17,1,40,40,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,90
28,941,94,1996,Eriley,2011,2011-07-25,flowering,3,2,12,26,23,2,48,57,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,271
33,958,102,1996,SPP,2011,2011-07-22,flowering,7,1,28,26,21,1,36,36,0,11-80 aphids;>10 ants,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,47
33,952,108,1996,Nessman,2011,2011-07-22,flowering,3,1,20,28,20,0,42,42,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,11
33,947,113,1996,Eriley,2011,2011-07-22,flowering,2,6,9,30,30,6,43,60,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,6,733
33,946,114,1996,Eriley,2011,2011-07-22,flowering,2,2,9,25,24,2,59,67,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,311
33,945,115,1996,AA,2011,2011-07-22,flowering,5,1,20,33,26,1,56,56,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,133
33,944,116,1996,Eriley,2011,2011-07-22,flowering,19,1,78,30,26,1,51,51,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,126
33,943,117,1996,SPP,2011,2011-07-22,flowering,10,1,29,24,19,1,55,55,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,112
33,942,118,1996,Eriley,2011,2011-07-22,flowering,4,4,18,30,32,4,58,71,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,4,596
34,959,126,1996,Eriley,2011,2011-07-25,flowering,5,4,17,24,22,4,51,58,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,4,530
34,954,131,1996,Lf,2011,2011-07-25,flowering,0,1,0,0,13,1,50,50,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,203
34,953,132,1996,Eriley,2011,2011-07-25,flowering,1,1,3,26,27,1,50,50,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,126
34,952,133,1996,Eriley,2011,2011-07-25,flowering,1,1,3,28,20,0,24,24,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,0,0
34,949,136,1996,Eriley,2011,2011-07-25,flowering,1,2,2,17,24,2,47,53,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,221
34,948,137,1996,Eriley,2011,2011-07-25,flowering,5,8,25,25,24,8,52,61,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,8,1378
34,947,138,1996,Lf,2011,2011-07-25,flowering,0,5,0,0,27,4,39,53,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,5,390
34,946,139,1996,Eriley,2011,2011-07-25,flowering,2,2,10,27,24,2,59,63,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,369
34,944,141,1996,Lf,2011,2011-07-25,flowering,1,1,4,14,19,1,50,50,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,131
34,942,143,1996,Eriley,2011,2011-07-25,flowering,3,4,15,31,29,4,53,65,0,11-80 aphids;2-10 ants,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,4,620
38,958,151,1996,AA,2011,2011-07-22,flowering,2,5,10,31,25,5,34,57,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,5,457
38,957,152,1996,Eriley,2011,2011-07-22,flowering,5,2,18,22,17,2,52,54,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,303
38,955,154,1996,AA,2011,2011-07-22,flowering,2,3,8,28,26,2,6,55,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,341
38,952,157,1996,Eriley,2011,2011-07-22,flowering,3,6,10,36,25,6,57,66,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,6,985
38,950,159,1996,SPP,2011,2011-07-22,flowering,3,2,13,27,22,2,55,57,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,298
38,947,162,1996,Lf,2011,2011-07-22,flowering,0,2,0,0,24,2,56,62,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,260
38,942,167,1996,SPP,2011,2011-07-22,flowering,3,1,11,30,24,1,52,52,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,143
14,958,174,1996,Stevens,2011,2011-07-22,flowering,0,4,0,0,19,4,38,55,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,4,571
14,954,178,1996,NWLF,2011,2011-07-22,flowering,0,1,0,0,31,1,51,51,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,153
14,949,183,1996,Stevens,2011,2011-07-22,flowering,0,4,0,0,21,4,51,55,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,4,591
14,944,188,1996,NWLF,2011,2011-07-22,flowering,0,1,0,0,33,1,33,49,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,55
14,942,190,1996,NWLF,2011,2011-07-22,flowering,0,2,0,0,28,2,35,45,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,14
15,955,201,1996,SPP,2011,2011-07-22,flowering,1,1,3,24,23,1,37,37,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,135
15,952,204,1996,NWLF,2011,2011-07-22,flowering,0,1,0,0,28,1,58,58,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,194
15,951,205,1996,Nessman,2011,2011-07-22,flowering,0,2,0,0,21,2,47,47,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,327
15,947,209,1996,NWLF,2011,2011-07-22,flowering,0,2,0,0,23,2,31,46,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,80
15,943,213,1996,Lf,2011,2011-07-22,flowering,1,2,5,28,22,2,54,60,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,200
16,959,222,1996,Stevens,2011,2011-07-25,flowering,6,4,26,31,26,4,52,59,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,4,540
16,958,223,1996,NWLF,2011,2011-07-25,flowering,1,2,7,19,22,2,45,55,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,298
16,957,224,1996,Stevens,2011,2011-07-25,flowering,1,7,5,27,24,6,25,63,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,6,1198
16,956,225,1996,Stevens,2011,2011-07-25,flowering,2,2,5,28,25,2,62,67,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,400
16,955,226,1996,AA,2011,2011-07-25,flowering,0,3,0,0,37,4,43,50,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,3,389
16,954,227,1996,Lf,2011,2011-07-25,flowering,1,4,4,20,19,4,40,46,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,4,484
16,952,229,1996,NWLF,2011,2011-07-25,flowering,2,1,6,18,18,0,5,5,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,0,0
16,946,235,1996,NWLF,2011,2011-07-25,flowering,2,1,9,33,33,5,46,64,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,5,830
16,943,238,1996,Stevens,2011,2011-07-25,flowering,2,5,11,27,24,5,50,61,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,5,473
18,957,249,1996,NWLF,2011,2011-07-25,flowering,1,1,4,25,29,1,59,59,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,222
18,955,251,1996,Stevens,2011,2011-07-25,flowering,0,5,0,0,22,5,38,66,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,5,880
18,953,253,1996,NWLF,2011,2011-07-25,flowering,1,1,2,18,29,1,51,51,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,161
18,952,254,1996,SPP,2011,2011-07-25,flowering,4,1,21,31,25,2,40,43,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,60
18,951,255,1996,AA,2011,2011-07-25,flowering,1,3,6,28,25,3,53,58,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,3,426
18,950,256,1996,Lf,2011,2011-07-25,flowering,0,1,0,0,19,1,45,45,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,96
18,949,257,1996,NWLF,2011,2011-07-25,flowering,1,2,4,34,29,2,53,55,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,444
18,944,262,1996,Stevens,2011,2011-07-25,flowering,8,7,33,33,25,7,36,58,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,7,774
18,943,263,1996,Stevens,2011,2011-07-25,flowering,12,4,45,33,27,3,14,54,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,3,387
18,937,269,1996,Eriley,2011,2011-07-25,flowering,1,2,4,33,28,2,61,62,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,289
18,935,271,1996,Tower,2011,2011-07-25,flowering,3,1,8,30,23,1,21,21,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,0,0
19,956,275,1996,NWLF,2011,2011-07-25,flowering,5,7,27,27,24,0,31,55,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,1
19,955,276,1996,SPP,2011,2011-07-25,flowering,2,6,8,23,23,6,50,62,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,6,801
19,954,277,1996,NWLF,2011,2011-07-25,flowering,3,3,8,29,24,1,11,65,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,157
19,953,278,1996,NWLF,2011,2011-07-25,flowering,1,3,5,24,26,3,51,62,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,3,411
19,952,279,1996,NWLF,2011,2011-07-25,flowering,0,3,0,0,31,3,61,72,0,1 ant,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,3,734
19,950,281,1996,Lf,2011,2011-07-25,flowering,2,3,8,25,20,3,47,54,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,3,143
19,949,282,1996,NWLF,2011,2011-07-25,flowering,3,1,11,31,26,1,42,42,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,0,0
19,946,285,1996,SPP,2011,2011-07-25,flowering,2,3,5,27,34,3,53,63,0,>80 aphids;2-10 ants;ant nest,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,1996,1,1,3,356
19,939,292,1996,SPP,2011,2011-07-25,flowering,12,2,55,28,21,2,54,55,0,1 ant;leaf miner,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,221
19,938,293,1996,Stevens,2011,2011-07-25,flowering,3,3,14,39,25,1,28,53,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,80
20,956,300,1996,NWLF,2011,2011-07-25,flowering,4,1,16,27,20,1,52,52,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,143
20,955,301,1996,SPP,2011,2011-07-25,flowering,0,1,0,0,19,1,47,47,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,115
20,951,305,1996,NWLF,2011,2011-07-25,flowering,3,4,12,29,27,4,48,56,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,4,462
20,950,306,1996,NWLF,2011,2011-07-25,flowering,1,1,4,26,20,1,61,61,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,171
20,948,308,1996,Nessman,2011,2011-07-25,flowering,1,1,5,25,19,1,36,36,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,143
20,947,309,1996,NWLF,2011,2011-07-25,flowering,2,1,6,19,24,1,61,61,0,2-10 aphids;1 ant;ant nest,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,181
20,946,310,1996,AA,2011,2011-07-25,flowering,1,2,4,30,26,2,59,60,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,378
20,944,312,1996,SPP,2011,2011-07-25,flowering,7,6,36,36,25,5,32,60,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,4,383
20,943,313,1996,NWLF,2011,2011-07-25,flowering,0,1,0,0,33,2,64,82,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,376
20,941,315,1996,NWLF,2011,2011-07-25,flowering,5,3,20,31,29,3,57,67,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,3,513
21,959,322,1996,NWLF,2011,2011-07-25,flowering,5,3,19,35,29,3,41,86,0,1 ant,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,3,648
21,958,323,1996,NWLF,2011,2011-07-25,flowering,6,2,28,27,24,2,46,53,0,leaf miner,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,409
21,955,326,1996,SPP,2011,2011-07-25,flowering,19,9,73,27,23,9,51,63,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,9,1111
21,954,327,1996,NWLF,2011,2011-07-25,flowering,0,4,0,0,25,4,37,52,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,4,297
21,951,330,1996,SPP,2011,2011-07-25,flowering,3,1,9,23,19,1,44,44,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,56
21,950,331,1996,Stevens,2011,2011-07-25,flowering,0,2,0,0,26,2,28,56,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,99
21,949,332,1996,NWLF,2011,2011-07-25,flowering,4,3,23,24,24,3,28,50,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,3,217
21,937,344,1996,NWLF,2011,2011-07-25,flowering,2,1,11,30,28,1,53,53,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,155
22,958,348,1996,SPP,2011,2011-07-22,flowering,1,2,5,25,31,2,64,65,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,597
22,953,353,1996,NWLF,2011,2011-07-22,flowering,2,4,11,29,28,4,30,55,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,3,532
22,952,354,1996,NWLF,2011,2011-07-22,flowering,0,1,0,0,29,1,49,49,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,137
22,951,355,1996,NWLF,2011,2011-07-22,flowering,5,3,13,19,20,2,15,51,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,418
22,949,357,1996,NWLF,2011,2011-07-22,flowering,1,2,3,24,25,2,42,46,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,269
22,947,359,1996,NWLF,2011,2011-07-22,flowering,4,4,20,29,24,4,45,53,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,4,586
22,945,361,1996,Stevens,2011,2011-07-22,flowering,2,2,9,24,23,2,54,57,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,340
22,938,368,1996,Stevens,2011,2011-07-22,flowering,8,1,28,27,28,1,46,46,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,119
25,959,372,1996,SPP,2011,2011-07-25,flowering,3,5,15,25,19,5,53,64,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,5,794
25,956,375,1996,NWLF,2011,2011-07-25,flowering,2,10,8,31,24,9,40,57,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,9,801
25,955,376,1996,NWLF,2011,2011-07-25,flowering,5,8,21,21,21,8,48,63,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,8,1118
25,952,379,1996,NWLF,2011,2011-07-25,flowering,0,1,0,0,25,1,43,43,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,98
25,951,380,1996,NWLF,2011,2011-07-25,flowering,2,1,13,26,26,1,47,47,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,140
25,949,382,1996,Lf,2011,2011-07-25,flowering,0,3,0,0,23,3,44,52,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,3,595
25,943,388,1996,Nessman,2011,2011-07-25,flowering,0,1,0,0,21,1,50,50,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,125
26,955,401,1996,AA,2011,2011-07-22,flowering,5,4,22,31,30,4,51,63,0,1 ant;leaf miner,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,4,497
26,954,402,1996,NWLF,2011,2011-07-22,flowering,5,1,17,20,23,1,53,53,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,135
26,953,403,1996,NWLF,2011,2011-07-22,flowering,3,4,12,27,27,4,39,48,0,11-80 aphids;2-10 ants,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,4,393
26,952,404,1996,NWLF,2011,2011-07-22,flowering,3,2,17,27,24,2,37,48,0,>80 aphids;>10 ants;ant nest,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,4
26,950,406,1996,NWLF,2011,2011-07-22,flowering,4,3,15,32,37,3,48,64,0,>80 aphids;>10 ants;leaf miner,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,3,452
26,948,408,1996,Lf,2011,2011-07-22,flowering,1,2,3,28,22,2,46,50,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,207
26,947,409,1996,NWLF,2011,2011-07-22,flowering,0,3,0,0,31,3,60,63,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,3,629
26,946,410,1996,NWLF,2011,2011-07-22,flowering,5,1,27,31,24,1,68,68,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,163
26,940,416,1996,Stevens,2011,2011-07-22,flowering,0,2,0,0,29,2,66,68,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,309
26,939,417,1996,Lf,2011,2011-07-22,flowering,0,1,0,0,25,1,54,54,0,>80 aphids;2-10 ants,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,78
27,957,424,1996,Stevens,2011,2011-07-25,flowering,9,1,35,30,27,1,60,60,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,124
27,951,430,1996,NWLF,2011,2011-07-25,flowering,1,1,4,26,25,1,42,42,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,77
27,949,432,1996,Stevens,2011,2011-07-25,flowering,6,1,26,24,21,1,53,53,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,124
27,948,433,1996,NWLF,2011,2011-07-25,flowering,3,2,13,24,24,2,45,46,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,314
29,959,447,1996,NWLF,2011,2011-07-22,flowering,4,2,20,26,20,2,5,40,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,116
29,957,449,1996,NWLF,2011,2011-07-22,flowering,0,1,0,0,14,1,33,33,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,59
