row,pos,cgPlaId,expNm,siteOfOriginPedigree,measureYr,measureDt,plaStatusDesc,basalRosetteCt,floweringRosetteCt,basalLfCt,longestBasalLf,longestCaulineLf,hdct,minHdHeight,maxHdHeight,wrinkledLvsPres,insects,ant1,ant2to10,antGT10,aphid1,aphid2to10,aphid11to80,aphidGT80,lfMiner,lfRolled,antNest,lfHopper,pupa,eggSac,beetle,grasshopper,spittle,whtFuzzy,whtScary,other(Note),insectsNote
46.00,935.00,2056,1999,wolf,2011,2011-07-26,staple or wooden stake,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,935.00,2056,1999,wolf,2012,2012-07-11,staple or wooden stake,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,935.33,2057,1999,LF,2004,2004-08-04,basal,1,0,4,17,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,935.33,2057,1999,LF,2005,2005-07-28,basal,1,0,2,29,,,,,,11-80 aphids;1 ant,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,935.33,2057,1999,LF,2006,2006-07-21,basal,2,0,5,19,,,,,,2-10 aphids;ant nest,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
46.00,935.33,2057,1999,LF,2007,2007-07-24,basal,1,0,2,22,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,935.33,2057,1999,LF,2008,2008-07-30,basal,2,0,6,17,,,,,,2-10 ants;11-80 aphids,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,935.33,2057,1999,LF,2009,2009-07-30,basal,1,0,3,18,,,,,,11-80 aphids;1 ant,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,935.33,2057,1999,LF,2010,2010-07-16,basal,1,0,3,26,,,,,,2-10 aphids;1 ant,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,935.33,2057,1999,LF,2011,2011-07-26,basal,1,0,3,21,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,935.33,2057,1999,LF,2012,2012-07-11,basal,1,0,3,27,,,,,,thorn hopper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,935.66,2058,1999,LF,2004,2004-08-04,basal,1,0,3,15,,,,,,11-80 aphids;1 ant,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,935.66,2058,1999,LF,2005,2005-07-28,basal,1,0,3,16,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,935.66,2058,1999,LF,2006,2006-07-21,basal,1,0,3,13,,,,,,2-10 aphids,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,935.66,2058,1999,LF,2007,2007-07-24,basal,1,0,3,23,,,,,,11-80 aphids;2-10 ants,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,935.66,2058,1999,LF,2008,2008-07-30,basal,1,0,3,15,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,935.66,2058,1999,LF,2009,2009-07-30,basal,1,0,4,22,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,935.66,2058,1999,LF,2010,2010-07-16,basal,1,0,4,29,,,,,,2-10 aphids,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,935.66,2058,1999,LF,2011,2011-07-26,basal,1,0,4,26,,,,,,leaf miner,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
46.00,935.66,2058,1999,LF,2012,2012-07-11,basal,1,0,6,35,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,936.00,2059,1999,LC,2004,2004-08-04,basal,1,0,2,7,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,936.00,2059,1999,LC,2005,2005-08-02,basal,1,0,2,9,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,936.00,2059,1999,LC,2006,2006-07-21,basal,1,0,3,5,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,936.00,2059,1999,LC,2007,2007-07-24,basal,1,0,2,11,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,936.00,2059,1999,LC,2008,2008-07-30,basal,1,0,3,8,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,936.00,2059,1999,LC,2009,2009-07-30,basal,1,0,5,7,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,936.00,2059,1999,LC,2010,2010-07-16,basal,1,0,4,13,,,,,,2-10 aphids;2-10 ants,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,936.00,2059,1999,LC,2011,2011-07-26,basal,1,0,3,9,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,936.00,2059,1999,LC,2012,2012-07-11,can't find,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,936.33,2060,1999,LIH,2004,2004-08-04,can't find,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,936.33,2060,1999,LIH,2005,2005-07-28,staple or wooden stake,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,936.33,2060,1999,LIH,2006,2006-07-21,staple or wooden stake,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,936.33,2060,1999,LIH,2007,2007-07-24,staple or wooden stake,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,936.33,2060,1999,LIH,2008,2008-07-30,staple or wooden stake,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,936.33,2060,1999,LIH,2009,2009-08-05,staple or wooden stake,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,936.33,2060,1999,LIH,2010,2010-07-16,staple or wooden stake,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,936.33,2060,1999,LIH,2011,2011-07-26,staple or wooden stake,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,936.33,2060,1999,LIH,2012,2012-07-11,staple or wooden stake,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,936.66,2061,1999,ness,2004,2004-08-04,basal,1,0,2,10,,,,,,2-10 aphids,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,936.66,2061,1999,ness,2005,2005-07-28,basal,1,0,2,13,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,936.66,2061,1999,ness,2006,2006-07-21,basal,1,0,3,12,,,,,,2-10 aphids,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,936.66,2061,1999,ness,2007,2007-07-24,basal,1,0,3,27,,,,,,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,936.66,2061,1999,ness,2008,2008-07-30,basal,1,0,2,8,,,,,1,1 ant;11-80 aphids,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,936.66,2061,1999,ness,2009,2009-07-30,basal,1,0,4,12,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,936.66,2061,1999,ness,2010,2010-07-27,basal,1,0,2,13,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,936.66,2061,1999,ness,2011,2011-07-26,basal,1,0,2,10,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,936.66,2061,1999,ness,2012,2012-07-11,basal,1,0,2,21,,,,,,leaf miner,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
46.00,937.00,2062,1999,rrx,2004,2004-08-04,basal,1,0,4,11,,,,,,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,937.00,2062,1999,rrx,2005,2005-07-28,basal,2,0,3,14,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,937.00,2062,1999,rrx,2006,2006-07-21,basal,1,0,2,7,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,937.00,2062,1999,rrx,2007,2007-07-24,basal,1,0,2,13,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,937.00,2062,1999,rrx,2008,2008-07-30,basal,2,0,3,7,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,937.00,2062,1999,rrx,2009,2009-07-30,basal,1,0,4,9,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,937.00,2062,1999,rrx,2010,2010-07-16,basal,1,0,2,18,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,937.00,2062,1999,rrx,2011,2011-07-26,basal,1,0,3,13,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,937.00,2062,1999,rrx,2012,2012-07-11,basal,1,0,3,24,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,937.33,2063,1999,eri,2004,2004-08-04,basal,1,0,4,20,,,,,,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,937.33,2063,1999,eri,2005,2005-07-28,basal,1,0,1,23,,,,,,2-10 aphids;2-10 ants,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,937.33,2063,1999,eri,2006,2006-07-21,basal,1,0,2,16,,,,,,1 aphid,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,937.33,2063,1999,eri,2007,2007-07-24,basal,1,0,2,23,,,,,,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,937.33,2063,1999,eri,2008,2008-07-30,basal,1,0,3,19,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,937.33,2063,1999,eri,2009,2009-07-30,basal,1,0,2,24,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,937.33,2063,1999,eri,2010,2010-07-16,basal,1,0,4,33,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,937.33,2063,1999,eri,2011,2011-07-26,basal,1,0,4,28,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,937.33,2063,1999,eri,2012,2012-07-11,basal,1,0,4,35,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,937.66,2064,1999,yoh,2004,2004-08-04,basal,1,0,4,21,,,,,,11-80 aphids;2-10 ants,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,937.66,2064,1999,yoh,2006,2006-07-21,can't find,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,937.66,2064,1999,yoh,2007,2007-07-24,can't find,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,937.66,2064,1999,yoh,2008,2008-07-30,can't find,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,937.66,2064,1999,yoh,2009,2009-07-30,staple or wooden stake,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,937.66,2064,1999,yoh,2010,2010-07-16,staple or wooden stake,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,937.66,2064,1999,yoh,2011,2011-07-26,staple or wooden stake,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,937.66,2064,1999,yoh,2012,2012-07-11,staple or wooden stake,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,937.66,2064,1999,yoh,2005,2005-08-02,dead-last year's remains,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,938.00,2065,1999,sppE,2004,2004-08-04,basal,1,0,6,15,,,,,,11-80 aphids;2-10 ants,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,938.00,2065,1999,sppE,2005,2005-07-28,basal,1,0,4,13,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,938.00,2065,1999,sppE,2006,2006-07-21,basal,1,0,2,12,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,938.00,2065,1999,sppE,2007,2007-07-24,can't find,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,938.00,2065,1999,sppE,2008,2008-07-30,can't find,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,938.00,2065,1999,sppE,2009,2009-07-30,can't find,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,938.00,2065,1999,sppE,2010,2010-07-16,staple or wooden stake,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,938.00,2065,1999,sppE,2011,2011-07-26,staple or wooden stake,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,938.00,2065,1999,sppE,2012,2012-07-11,staple or wooden stake,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,938.33,2066,1999,sppE,2004,2004-08-04,can't find,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,938.33,2066,1999,sppE,2007,2007-07-24,can't find,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,938.33,2066,1999,sppE,2005,2005-07-28,staple or wooden stake,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,938.33,2066,1999,sppE,2006,2006-07-21,staple or wooden stake,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,938.33,2066,1999,sppE,2008,2008-07-30,staple or wooden stake,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,938.33,2066,1999,sppE,2009,2009-07-30,staple or wooden stake,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,938.33,2066,1999,sppE,2010,2010-07-16,staple or wooden stake,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,938.33,2066,1999,sppE,2011,2011-07-26,staple or wooden stake,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,938.33,2066,1999,sppE,2012,2012-07-11,staple or wooden stake,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,938.66,2067,1999,yoh,2004,2004-08-04,can't find,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,938.66,2067,1999,yoh,2005,2005-07-28,can't find,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,938.66,2067,1999,yoh,2006,2006-07-21,can't find,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,938.66,2067,1999,yoh,2007,2007-07-24,staple or wooden stake,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,938.66,2067,1999,yoh,2008,2008-07-30,staple or wooden stake,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,938.66,2067,1999,yoh,2009,2009-07-30,staple or wooden stake,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,938.66,2067,1999,yoh,2010,2010-07-16,staple or wooden stake,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,938.66,2067,1999,yoh,2011,2011-07-26,staple or wooden stake,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,938.66,2067,1999,yoh,2012,2012-07-11,staple or wooden stake,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,939.00,2068,1999,nrrx,2004,2004-08-04,basal,1,0,3,9,,,,,,2-10 aphids,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,939.00,2068,1999,nrrx,2005,2005-07-28,can't find,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,939.00,2068,1999,nrrx,2006,2006-07-21,can't find,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,939.00,2068,1999,nrrx,2007,2007-07-24,can't find,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,939.00,2068,1999,nrrx,2008,2008-07-30,staple or wooden stake,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,939.00,2068,1999,nrrx,2009,2009-07-30,staple or wooden stake,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,939.00,2068,1999,nrrx,2010,2010-07-16,staple or wooden stake,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,939.00,2068,1999,nrrx,2011,2011-07-26,staple or wooden stake,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,939.00,2068,1999,nrrx,2012,2012-07-11,staple or wooden stake,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,939.33,2069,1999,kj,2004,2004-08-04,can't find,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,939.33,2069,1999,kj,2005,2005-07-28,staple or wooden stake,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,939.33,2069,1999,kj,2006,2006-07-21,staple or wooden stake,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,939.33,2069,1999,kj,2007,2007-07-24,staple or wooden stake,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,939.33,2069,1999,kj,2008,2008-07-30,staple or wooden stake,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,939.33,2069,1999,kj,2009,2009-07-30,staple or wooden stake,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,939.33,2069,1999,kj,2010,2010-07-16,staple or wooden stake,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,939.33,2069,1999,kj,2011,2011-07-26,staple or wooden stake,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,939.33,2069,1999,kj,2012,2012-07-11,staple or wooden stake,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,939.66,2070,1999,eri,2004,2004-08-04,basal,1,0,5,8,,,,,,2-10 aphids,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,939.66,2070,1999,eri,2006,2006-07-21,can't find,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,939.66,2070,1999,eri,2007,2007-07-24,can't find,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,939.66,2070,1999,eri,2008,2008-07-30,can't find,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,939.66,2070,1999,eri,2009,2009-07-30,staple or wooden stake,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,939.66,2070,1999,eri,2010,2010-07-16,staple or wooden stake,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,939.66,2070,1999,eri,2011,2011-07-26,staple or wooden stake,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,939.66,2070,1999,eri,2012,2012-07-11,staple or wooden stake,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,939.66,2070,1999,eri,2005,2005-08-02,dead-last year's remains,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,940.00,2071,1999,woody,2004,2004-08-04,basal,1,0,2,10,,,,,,2-10 aphids,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,940.00,2071,1999,woody,2005,2005-07-28,basal,1,0,1,10,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,940.00,2071,1999,woody,2006,2006-07-21,basal,1,0,2,10,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,940.00,2071,1999,woody,2007,2007-07-24,basal,1,0,2,15,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,940.00,2071,1999,woody,2008,2008-07-30,basal,1,0,2,13,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,940.00,2071,1999,woody,2009,2009-07-30,basal,1,0,2,19,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,940.00,2071,1999,woody,2010,2010-07-16,basal,1,0,2,29,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,940.00,2071,1999,woody,2011,2011-07-26,basal,1,0,3,25,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,940.00,2071,1999,woody,2012,2012-07-11,basal,1,0,3,38,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,940.33,2072,1999,sppE,2004,2004-08-04,can't find,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,940.33,2072,1999,sppE,2005,2005-07-28,can't find,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,940.33,2072,1999,sppE,2006,2006-07-21,can't find,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,940.33,2072,1999,sppE,2007,2007-07-24,staple or wooden stake,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,940.33,2072,1999,sppE,2008,2008-07-30,staple or wooden stake,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,940.33,2072,1999,sppE,2009,2009-07-30,staple or wooden stake,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,940.33,2072,1999,sppE,2010,2010-07-16,staple or wooden stake,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,940.33,2072,1999,sppE,2011,2011-07-26,staple or wooden stake,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,940.33,2072,1999,sppE,2012,2012-07-11,staple or wooden stake,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,940.66,2073,1999,sppE,2004,2004-08-04,can't find,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,940.66,2073,1999,sppE,2005,2005-07-28,staple or wooden stake,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,940.66,2073,1999,sppE,2006,2006-07-21,staple or wooden stake,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,940.66,2073,1999,sppE,2007,2007-07-24,staple or wooden stake,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,940.66,2073,1999,sppE,2008,2008-07-30,staple or wooden stake,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,940.66,2073,1999,sppE,2009,2009-07-30,staple or wooden stake,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,940.66,2073,1999,sppE,2010,2010-07-16,staple or wooden stake,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,940.66,2073,1999,sppE,2011,2011-07-26,staple or wooden stake,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,940.66,2073,1999,sppE,2012,2012-07-11,staple or wooden stake,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,941.00,2074,1999,sppE,2004,2004-08-04,can't find,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,941.00,2074,1999,sppE,2005,2005-07-28,staple or wooden stake,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,941.00,2074,1999,sppE,2006,2006-07-21,staple or wooden stake,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.00,941.00,2074,1999,sppE,2007,2007-07-24,staple or wooden stake,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
